0.16,0,0.13,-0.02,0,0.72,-0.64,0.12,-0.08,0.72,0.01
-0.11,0.08,0.3,-0.31,-0.17,-1.05,0.37,0.26,0.06,-1.05,-0.1
-0.1,-0.05,-0.93,0.6,0.38,0.68,0.48,-0.89,0.14,0.68,0.09
