0.09,0.02,0.13,-0.09,0.09,0.79,-0.64,0.11,-0.07,0.79,-0.07
-0.17,0.29,0.33,-0.36,0.07,-1.08,0.37,0.1,0.1,-1.08,-0.28
-0.1,-0.05,-0.93,0.6,0.38,0.68,0.48,-0.89,0.14,0.68,0.09
1.14,-0.6,-0.02,0.28,-1.58,-0.79,-1.09,0.02,-1.09,-0.79,1.23
0.04,-0.93,0.29,-0.01,-1.19,-0.69,0.63,0.97,0.44,-0.69,0.89
